Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,Day_of_Week
2873212765,2016-04-26,8242,5.539999962,5.539999962,0.0,0.119999997,0.180000007,5.239999771,0.0,2,5,309,1124,1882,Tuesday
2873212765,2016-04-27,3516,2.359999895,2.359999895,0.0,0.0,0.0,2.359999895,0.0,46,0,197,1197,1966,Wednesday
2873212765,2016-04-28,7913,5.409999847,5.409999847,0.0,2.160000086,0.340000004,2.910000086,0.0,28,7,213,1192,1835,Thursday
2873212765,2016-04-29,7365,4.949999809,4.949999809,0.0,1.360000014,1.409999967,2.180000067,0.0,20,23,206,1191,1780,Friday
2873212765,2016-04-30,8452,5.679999828,5.679999828,0.0,0.330000013,1.080000043,4.260000229,0.01,5,20,248,1167,1830,Saturday
2873212765,2016-05-01,7399,4.96999979,4.96999979,0.0,0.49000001,1.039999962,3.440000057,0.0,7,18,196,1219,1739,Sunday
2873212765,2016-05-02,7525,5.059999943,5.059999943,0.0,0.0,0.209999993,4.829999924,0.02,0,7,334,1099,1878,Monday
2873212765,2016-05-03,7412,4.980000019,4.980000019,0.0,0.059999999,0.25,4.659999847,0.01,1,6,363,1070,1906,Tuesday
2873212765,2016-05-04,8278,5.559999943,5.559999943,0.0,0.0,0.0,5.559999943,0.0,0,0,420,1020,2015,Wednesday
2873212765,2016-05-05,8314,5.610000134,5.610000134,0.0,0.779999971,0.800000012,4.03000021,0.0,13,23,311,1093,1971,Thursday
2873212765,2016-05-06,7063,4.75,4.75,0.0,0.0,0.119999997,4.610000134,0.01,0,5,370,1065,1910,Friday
2873212765,2016-05-07,4940,3.380000114,3.380000114,0.0,2.279999971,0.550000012,0.550000012,0.0,75,11,52,1302,1897,Saturday
2873212765,2016-05-08,8168,5.539999962,5.539999962,0.0,2.900000095,0.0,2.640000105,0.0,46,0,326,1068,2096,Sunday
2873212765,2016-05-09,7726,5.190000057,5.190000057,0.0,0.0,0.0,5.190000057,0.0,0,0,345,1095,1906,Monday
2873212765,2016-05-10,8275,5.559999943,5.559999943,0.0,0.0,0.0,5.550000191,0.01,0,0,373,1067,1962,Tuesday
2873212765,2016-05-11,6440,4.329999924,4.329999924,0.0,0.0,0.0,4.320000172,0.01,0,0,319,1121,1826,Wednesday
2873212765,2016-05-12,7566,5.110000134,5.110000134,0.0,0.0,0.0,5.110000134,0.0,0,0,268,720,1431,Thursday
2891001357,2016-03-29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1920,Tuesday
2891001357,2016-03-30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1920,Wednesday
2891001357,2016-03-31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1920,Thursday
2891001357,2016-04-01,0,0.0,0.0,4.828032017,0.0,0.0,0.0,0.0,0,660,0,780,4562,Friday
2891001357,2016-04-02,4126,3.220000029,0.0,3.218688011,0.0,0.0,3.220000029,0.0,0,0,720,720,2881,Saturday
2891001357,2016-04-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1920,Sunday
2891001357,2016-04-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1920,Monday
2891001357,2016-04-05,2063,1.610000014,0.0,1.609344006,0.0,0.0,1.610000014,0.0,0,0,630,99,1144,Tuesday
3372868164,2016-04-01,5785,3.950000048,3.950000048,0.0,0.0,0.0,3.910000086,0.039999999,0,0,311,1129,1852,Friday
3372868164,2016-04-02,7625,5.230000019,5.230000019,0.0,1.679999948,0.039999999,3.5,0.01,24,1,341,1074,2069,Saturday
3372868164,2016-04-03,4706,3.210000038,3.210000038,0.0,0.0,0.0,3.210000038,0.0,0,0,299,1141,1816,Sunday
3372868164,2016-04-04,5861,4.019999981,4.019999981,0.0,1.299999952,0.219999999,2.49000001,0.01,20,7,233,1180,1878,Monday
3372868164,2016-04-05,4460,3.039999962,3.039999962,0.0,0.0,0.0,3.019999981,0.029999999,0,0,248,1192,1787,Tuesday
3372868164,2016-04-06,6406,4.389999866,4.389999866,0.0,0.779999971,0.090000004,3.519999981,0.01,17,4,325,1094,2010,Wednesday
3372868164,2016-04-07,7392,5.099999905,5.099999905,0.0,0.870000005,0.159999996,4.050000191,0.02,14,9,332,1085,2038,Thursday
3372868164,2016-04-08,5551,3.789999962,3.789999962,0.0,0.0,0.0,3.769999981,0.01,0,0,282,1158,1815,Friday
3372868164,2016-04-09,8827,6.25,6.25,0.0,1.769999981,0.479999989,4.0,0.01,21,10,346,1063,2062,Saturday
3372868164,2016-04-10,4662,3.180000067,3.180000067,0.0,1.039999962,0.150000006,1.99000001,0.0,22,4,152,735,1276,Sunday
3372868164,2016-04-12,4747,3.24000001,3.24000001,0.0,0.0,0.0,3.230000019,0.01,0,0,280,1160,1788,Tuesday
3372868164,2016-04-13,9715,6.630000114,6.630000114,0.0,0.99000001,0.340000004,5.269999981,0.02,16,8,371,1045,2093,Wednesday
3372868164,2016-04-14,8844,6.03000021,6.03000021,0.0,0.340000004,1.029999971,4.650000095,0.01,6,25,370,1039,2065,Thursday
3372868164,2016-04-15,7451,5.079999924,5.079999924,0.0,0.0,0.0,5.059999943,0.02,0,0,335,1105,1908,Friday
3372868164,2016-04-16,6905,4.730000019,4.730000019,0.0,0.0,0.0,4.699999809,0.029999999,0,0,356,1084,1908,Saturday
3372868164,2016-04-17,8199,5.880000114,5.880000114,0.0,1.409999967,0.100000001,4.360000134,0.01,11,2,322,1105,1964,Sunday
3372868164,2016-04-18,6798,4.639999866,4.639999866,0.0,1.080000043,0.200000003,3.349999905,0.0,20,7,343,1070,2014,Monday
3372868164,2016-04-19,7711,5.260000229,5.260000229,0.0,0.0,0.0,5.239999771,0.02,0,0,376,1064,1985,Tuesday
3372868164,2016-04-20,4880,3.329999924,3.329999924,0.0,0.839999974,0.090000004,2.380000114,0.02,15,3,274,1148,1867,Wednesday
3372868164,2016-04-21,8857,6.070000172,6.070000172,0.0,1.149999976,0.25999999,4.639999866,0.01,18,9,376,1037,2124,Thursday
3372868164,2016-04-22,3843,2.619999886,2.619999886,0.0,0.0,0.0,2.609999895,0.01,0,0,206,1234,1669,Friday
3372868164,2016-04-23,7396,5.070000172,5.070000172,0.0,1.399999976,0.079999998,3.579999924,0.0,20,2,303,1115,1995,Saturday
3372868164,2016-04-24,6731,4.590000153,4.590000153,0.0,0.889999986,0.189999998,3.49000001,0.02,14,7,292,1127,1921,Sunday
3372868164,2016-04-25,5995,4.090000153,4.090000153,0.0,0.0,0.0,4.090000153,0.0,0,0,416,1024,2010,Monday
3372868164,2016-04-26,8283,5.789999962,5.789999962,0.0,1.850000024,0.050000001,3.869999886,0.01,22,2,333,1083,2057,Tuesday
3372868164,2016-04-27,7904,5.420000076,5.420000076,0.0,1.580000043,0.629999995,3.190000057,0.01,24,13,346,1057,2095,Wednesday
3372868164,2016-04-28,5512,3.75999999,3.75999999,0.0,0.0,0.0,3.75999999,0.0,0,0,385,1055,1972,Thursday
3372868164,2016-04-29,9135,6.230000019,6.230000019,0.0,0.0,0.0,6.21999979,0.01,0,0,402,1038,2044,Friday
3372868164,2016-04-30,5250,3.579999924,3.579999924,0.0,1.059999943,0.090000004,2.420000076,0.01,17,4,300,1119,1946,Saturday
3372868164,2016-05-01,3077,2.099999905,2.099999905,0.0,0.0,0.0,2.089999914,0.0,0,0,172,842,1237,Sunday
3977333714,2016-04-01,4499,3.00999999,3.00999999,0.0,0.0,0.0,3.00999999,0.0,0,0,168,842,1288,Friday
3977333714,2016-04-02,7618,5.099999905,5.099999905,0.0,0.0,0.180000007,4.909999847,0.0,0,6,302,842,1490,Saturday
3977333714,2016-04-03,11508,7.699999809,7.699999809,0.0,2.170000076,0.839999974,4.690000057,0.0,29,22,282,748,1630,Sunday
3977333714,2016-04-04,11943,7.989999771,7.989999771,0.0,1.029999971,2.00999999,4.949999809,0.0,16,43,297,710,1648,Monday
3977333714,2016-04-05,12303,8.229999542,8.229999542,0.0,1.710000038,1.350000024,5.170000076,0.0,26,32,291,605,1649,Tuesday
3977333714,2016-04-06,15425,10.31999969,10.31999969,0.0,1.620000005,1.820000052,6.869999886,0.0,24,45,331,614,1783,Wednesday
3977333714,2016-04-07,8422,5.630000114,5.630000114,0.0,0.0,3.599999905,2.039999962,0.0,0,81,139,815,1431,Thursday
3977333714,2016-04-08,10226,6.840000153,6.840000153,0.0,0.0,4.440000057,2.400000095,0.0,0,101,174,685,1524,Friday
3977333714,2016-04-09,14583,9.760000229,9.760000229,0.0,2.480000019,1.74000001,5.53000021,0.0,35,36,254,697,1697,Saturday
3977333714,2016-04-10,3573,2.390000105,2.390000105,0.0,0.939999998,0.409999996,0.970000029,0.0,15,8,99,866,1232,Sunday
3977333714,2016-04-11,3108,2.140000105,2.140000105,0.0,0.07,0.039999999,1.960000038,0.0,1,1,129,894,1223,Monday
3977333714,2016-04-12,759,0.569999993,0.569999993,0.0,0.0,0.0,0.569999993,0.0,0,0,17,187,182,Tuesday
3977333714,2016-04-12,8856,5.980000019,5.980000019,0.0,3.059999943,0.910000026,2.00999999,0.0,44,19,131,777,1450,Tuesday
3977333714,2016-04-13,10035,6.710000038,6.710000038,0.0,2.029999971,2.130000114,2.549999952,0.0,31,46,153,754,1495,Wednesday
3977333714,2016-04-14,7641,5.110000134,5.110000134,0.0,0.319999993,0.970000029,3.819999933,0.0,5,23,214,801,1433,Thursday
3977333714,2016-04-15,9010,6.059999943,6.059999943,0.0,1.049999952,1.75,3.25999999,0.0,15,42,183,644,1468,Friday
3977333714,2016-04-16,13459,9.0,9.0,0.0,2.029999971,4.0,2.970000029,0.0,31,83,153,663,1625,Saturday
3977333714,2016-04-17,10415,6.96999979,6.96999979,0.0,0.699999988,2.349999905,3.920000076,0.0,11,58,205,600,1529,Sunday
3977333714,2016-04-18,11663,7.800000191,7.800000191,0.0,0.25,3.730000019,3.819999933,0.0,4,95,214,605,1584,Monday
3977333714,2016-04-19,12414,8.779999733,8.779999733,0.0,2.24000001,2.450000048,3.960000038,0.0,19,67,221,738,1638,Tuesday
3977333714,2016-04-20,11658,7.829999924,7.829999924,0.0,0.200000003,4.349999905,3.279999971,0.0,2,98,164,845,1554,Wednesday
3977333714,2016-04-21,6093,4.079999924,4.079999924,0.0,0.0,0.0,4.059999943,0.0,0,0,242,712,1397,Thursday
3977333714,2016-04-22,8911,5.960000038,5.960000038,0.0,2.329999924,0.579999983,3.059999943,0.0,33,12,188,731,1481,Friday
3977333714,2016-04-23,12058,8.069999695,8.069999695,0.0,0.0,4.21999979,3.849999905,0.0,0,92,252,724,1638,Saturday
3977333714,2016-04-24,14112,10.0,10.0,0.0,3.269999981,4.559999943,2.170000076,0.0,30,95,129,660,1655,Sunday
3977333714,2016-04-25,11177,8.479999542,8.479999542,0.0,5.619999886,0.430000007,2.410000086,0.0,50,9,133,781,1570,Monday
3977333714,2016-04-26,11388,7.619999886,7.619999886,0.0,0.449999988,4.21999979,2.950000048,0.0,7,95,170,797,1551,Tuesday
3977333714,2016-04-27,7193,5.039999962,5.039999962,0.0,0.0,0.419999987,4.619999886,0.0,0,10,176,714,1377,Wednesday
3977333714,2016-04-28,7114,4.880000114,4.880000114,0.0,1.370000005,0.289999992,3.220000029,0.0,15,8,190,804,1407,Thursday
3977333714,2016-04-29,10645,7.75,7.75,0.0,3.74000001,1.299999952,2.710000038,0.0,36,32,150,744,1545,Friday
3977333714,2016-04-30,13238,9.199999809,9.199999809,0.0,3.690000057,2.099999905,3.410000086,0.0,43,52,194,687,1650,Saturday
3977333714,2016-05-01,10414,7.070000172,7.070000172,0.0,2.670000076,1.980000019,2.410000086,0.0,41,40,124,691,1501,Sunday
3977333714,2016-05-02,16520,11.05000019,11.05000019,0.0,1.539999962,6.480000019,3.019999981,0.0,24,143,176,713,1760,Monday
3977333714,2016-05-03,14335,9.590000153,9.590000153,0.0,3.319999933,1.74000001,4.53000021,0.0,47,41,258,594,1710,Tuesday
3977333714,2016-05-04,13559,9.43999958,9.43999958,0.0,1.809999943,4.579999924,2.890000105,0.0,14,96,142,852,1628,Wednesday
3977333714,2016-05-05,12312,8.579999924,8.579999924,0.0,1.75999999,4.110000134,2.710000038,0.0,14,88,178,680,1618,Thursday
3977333714,2016-05-06,11677,8.279999733,8.279999733,0.0,3.109999895,2.50999999,2.670000076,0.0,29,55,168,676,1590,Friday
3977333714,2016-05-07,11550,7.730000019,7.730000019,0.0,0.0,4.130000114,3.589999914,0.0,0,86,208,703,1574,Saturday
3977333714,2016-05-08,13585,9.090000153,9.090000153,0.0,0.680000007,5.239999771,3.170000076,0.0,9,116,171,688,1633,Sunday
3977333714,2016-05-09,14687,10.07999992,10.07999992,0.0,0.769999981,5.599999905,3.549999952,0.0,8,122,151,1159,1667,Monday
3977333714,2016-05-10,13072,8.779999733,8.779999733,0.0,0.07,5.400000095,3.309999943,0.0,1,115,196,676,1630,Tuesday
3977333714,2016-05-11,746,0.5,0.5,0.0,0.370000005,0.0,0.129999995,0.0,4,0,9,13,52,Wednesday
4020332650,2016-03-12,5543,3.970000029,3.970000029,0.0,0.0,0.0,3.960000038,0.01,0,0,254,757,2990,Saturday
4020332650,2016-03-13,3226,2.309999943,2.309999943,0.0,0.0,0.0,2.279999971,0.0,0,0,136,771,2480,Sunday
4020332650,2016-03-14,3023,2.170000076,2.170000076,0.0,0.0,0.0,2.140000105,0.0,0,0,145,1005,2570,Monday
4020332650,2016-03-15,5906,4.230000019,4.230000019,0.0,0.0,0.159999996,4.039999962,0.0,0,10,215,874,3016,Tuesday
4020332650,2016-03-16,12483,8.989999771,8.989999771,0.0,1.450000048,0.569999993,6.900000095,0.0,25,14,309,599,3830,Wednesday
4020332650,2016-03-17,8940,6.409999847,6.409999847,0.0,0.0,0.0,0.610000014,0.039999999,0,0,47,986,3706,Thursday
4020332650,2016-03-18,368,0.25999999,0.25999999,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2024,Friday
4020332650,2016-03-19,5702,4.090000153,4.090000153,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2980,Saturday
4020332650,2016-03-20,10330,7.409999847,7.409999847,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,3728,Sunday
4020332650,2016-03-21,8778,6.289999962,6.289999962,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,3348,Monday
4020332650,2016-03-22,6662,4.78000021,4.78000021,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,3162,Tuesday
4020332650,2016-03-23,6309,4.519999981,4.519999981,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,3140,Wednesday
4020332650,2016-03-24,1951,1.409999967,1.409999967,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Thursday
4020332650,2016-03-25,5563,3.99000001,3.99000001,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,3681,Friday
4020332650,2016-03-26,4370,3.130000114,3.130000114,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,3444,Saturday
4020332650,2016-03-27,7144,5.119999886,5.119999886,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,3510,Sunday
4020332650,2016-03-28,2106,1.50999999,1.50999999,0.0,0.02,0.050000001,0.209999993,0.0,31,45,75,1289,4010,Monday
4020332650,2016-03-29,4152,2.980000019,2.980000019,0.0,0.0,0.0,2.960000038,0.0,0,0,187,1253,2976,Tuesday
4020332650,2016-03-30,5400,3.869999886,3.869999886,0.0,0.0,0.0,3.849999905,0.0,0,0,258,795,3418,Wednesday
4020332650,2016-03-31,7428,5.329999924,5.329999924,0.0,0.870000005,0.920000017,3.50999999,0.0,18,33,261,860,3439,Thursday
4020332650,2016-04-01,5351,3.839999914,3.839999914,0.0,0.620000005,0.180000007,3.00999999,0.0,15,17,210,748,3338,Friday
4020332650,2016-04-02,4299,3.099999905,3.099999905,0.0,0.090000004,0.209999993,2.74000001,0.039999999,3,15,162,752,2892,Saturday
4020332650,2016-04-03,6107,4.380000114,4.380000114,0.0,0.0,0.0,4.360000134,0.0,0,0,265,776,3313,Sunday
4020332650,2016-04-04,6429,4.599999905,4.599999905,0.0,0.0,0.949999988,3.650000095,0.0,0,28,193,741,3118,Monday
4020332650,2016-04-05,6880,4.929999828,4.929999828,0.0,0.5,0.75999999,3.650000095,0.0,7,19,165,1249,2966,Tuesday
4020332650,2016-04-06,7476,5.360000134,5.360000134,0.0,0.0,0.0,5.309999943,0.0,0,0,263,920,3253,Wednesday
4020332650,2016-04-07,6581,4.71999979,4.71999979,0.0,0.0,0.289999992,4.389999866,0.0,0,8,241,1191,3032,Thursday
4020332650,2016-04-08,10480,7.510000229,7.510000229,0.0,0.409999996,1.470000029,5.010000229,0.039999999,6,37,272,1125,4034,Friday
4020332650,2016-04-09,7734,5.550000191,5.550000191,0.0,1.159999967,0.49000001,3.819999933,0.059999999,20,12,223,1185,3264,Saturday
4020332650,2016-04-10,5129,3.680000067,3.680000067,0.0,0.180000007,0.239999995,3.210000038,0.01,5,7,176,1178,2817,Sunday
4020332650,2016-04-11,2993,2.150000095,2.150000095,0.0,0.0,0.0,2.089999914,0.0,0,0,114,888,2507,Monday
4020332650,2016-04-12,8,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0,0,1,321,446,Tuesday
4020332650,2016-04-12,8539,6.119999886,6.119999886,0.0,0.150000006,0.239999995,5.679999828,0.0,4,15,331,712,3654,Tuesday
4020332650,2016-04-13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1981,Wednesday
4020332650,2016-04-14,108,0.079999998,0.079999998,0.0,0.0,0.0,0.029999999,0.0,0,0,3,1437,2011,Thursday
4020332650,2016-04-15,1882,1.350000024,1.350000024,0.0,0.209999993,0.360000014,0.769999981,0.0,36,18,87,1299,2951,Friday
4020332650,2016-04-16,1982,1.419999957,1.419999957,0.0,0.449999988,0.370000005,0.589999974,0.0,65,21,55,1222,3051,Saturday
4020332650,2016-04-17,16,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0,0,2,1438,1990,Sunday
4020332650,2016-04-18,62,0.039999999,0.039999999,0.0,0.0,0.0,0.039999999,0.0,0,0,2,1438,1995,Monday
4020332650,2016-04-19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Tuesday
4020332650,2016-04-20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Wednesday
4020332650,2016-04-21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Thursday
4020332650,2016-04-22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Friday
4020332650,2016-04-23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Saturday
4020332650,2016-04-24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Sunday
4020332650,2016-04-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Monday
4020332650,2016-04-26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Tuesday
4020332650,2016-04-27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Wednesday
4020332650,2016-04-28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Thursday
4020332650,2016-04-29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Friday
4020332650,2016-04-30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Saturday
4020332650,2016-05-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Sunday
4020332650,2016-05-02,475,0.340000004,0.340000004,0.0,0.0,0.039999999,0.289999992,0.0,0,11,31,1350,2207,Monday
4020332650,2016-05-03,4496,3.220000029,3.220000029,0.0,0.0,0.0,3.150000095,0.050000001,0,0,174,950,2828,Tuesday
4020332650,2016-05-04,10252,7.349999905,7.349999905,0.0,0.670000017,1.039999962,5.579999924,0.0,13,46,346,531,3879,Wednesday
4020332650,2016-05-05,11728,8.430000305,8.430000305,0.0,2.619999886,1.679999948,4.039999962,0.07,38,42,196,916,3429,Thursday
4020332650,2016-05-06,4369,3.130000114,3.130000114,0.0,0.0,0.0,3.099999905,0.01,0,0,177,855,2704,Friday
4020332650,2016-05-07,6132,4.400000095,4.400000095,0.0,0.0,0.0,3.579999924,0.0,0,0,184,1256,2975,Saturday
4020332650,2016-05-08,5862,4.199999809,4.199999809,0.0,0.0,0.0,4.150000095,0.0,0,0,263,775,3089,Sunday
4020332650,2016-05-09,4556,3.269999981,3.269999981,0.0,0.200000003,0.119999997,2.940000057,0.0,3,5,173,1225,2785,Monday
4020332650,2016-05-10,5546,3.980000019,3.980000019,0.0,0.0,0.0,3.869999886,0.039999999,0,0,206,774,2926,Tuesday
4020332650,2016-05-11,3689,2.650000095,2.650000095,0.0,0.109999999,0.170000002,2.329999924,0.0,2,8,134,1296,2645,Wednesday
4020332650,2016-05-12,590,0.419999987,0.419999987,0.0,0.0,0.0,0.409999996,0.0,0,0,21,721,1120,Thursday
4057192912,2016-03-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1777,Saturday
4057192912,2016-03-13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1777,Sunday
4057192912,2016-03-14,8433,6.230000019,6.230000019,0.0,2.450000048,0.330000013,3.440000057,0.0,30,7,135,1268,2453,Monday
4057192912,2016-03-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1776,Tuesday
4057192912,2016-03-16,2139,1.559999943,1.559999943,0.0,0.0,1.299999952,0.25999999,0.0,0,28,15,1397,1935,Wednesday
4057192912,2016-03-17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1776,Thursday
4057192912,2016-03-18,949,0.689999998,0.689999998,0.0,0.0,0.0,0.689999998,0.0,0,0,34,1406,1870,Friday
4057192912,2016-03-19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1777,Saturday
4057192912,2016-03-20,44,0.029999999,0.029999999,0.0,0.0,0.0,0.029999999,0.0,0,0,2,1438,1782,Sunday
4057192912,2016-03-21,2660,1.940000057,1.940000057,0.0,0.0,0.0,1.940000057,0.0,0,0,46,1394,1978,Monday
4057192912,2016-03-22,5561,4.190000057,4.190000057,0.0,0.0,0.0,4.070000172,0.0,0,0,169,1271,2296,Tuesday
4057192912,2016-03-23,7239,5.340000153,5.340000153,0.0,0.550000012,0.360000014,4.380000114,0.0,7,7,190,1236,2484,Wednesday
4057192912,2016-03-24,7,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0,0,1,1439,1787,Thursday
4057192912,2016-03-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1776,Friday
4057192912,2016-03-26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1776,Saturday
4057192912,2016-03-27,2275,1.679999948,1.679999948,0.0,0.0,0.0,1.659999967,0.0,0,0,86,1354,2005,Sunday
4057192912,2016-03-28,8,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0,0,1,1439,1778,Monday
4057192912,2016-03-29,5137,3.75999999,3.75999999,0.0,0.0,0.0,3.75999999,0.0,0,0,160,1280,2293,Tuesday
4057192912,2016-03-30,5419,4.0,4.570000172,0.055842999,0.0,0.0,3.910000086,0.059999999,0,0,145,1295,2259,Wednesday
4057192912,2016-03-31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1776,Thursday
4057192912,2016-04-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1776,Friday
4057192912,2016-04-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1776,Saturday
4057192912,2016-04-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1776,Sunday
4057192912,2016-04-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1776,Monday
4057192912,2016-04-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1776,Tuesday
4057192912,2016-04-06,18,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0,0,2,1438,1780,Wednesday
4057192912,2016-04-07,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1439,1778,Thursday
4057192912,2016-04-08,8426,6.159999847,6.159999847,0.0,0.129999995,5.489999771,0.540000021,0.0,2,120,25,1293,2360,Friday
4057192912,2016-04-09,1650,1.210000038,1.210000038,0.0,0.0,0.0,1.210000038,0.0,0,0,60,1380,1952,Saturday
4057192912,2016-04-10,3434,2.50999999,2.50999999,0.0,0.07,0.300000012,2.140000105,0.0,1,7,108,1324,2101,Sunday
4057192912,2016-04-11,6801,4.980000019,4.980000019,0.0,0.0,0.0,4.96999979,0.0,0,0,193,1247,2393,Monday
4057192912,2016-04-12,187,0.140000001,0.140000001,0.0,0.0,0.0,0.140000001,0.0,0,0,11,400,538,Tuesday
4057192912,2016-04-12,5394,4.03000021,4.03000021,0.0,0.0,0.0,3.940000057,0.0,0,0,164,1276,2286,Tuesday
4057192912,2016-04-13,5974,4.46999979,4.46999979,0.0,0.0,0.0,4.369999886,0.0,0,0,160,1280,2306,Wednesday
4057192912,2016-04-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1776,Thursday
4057192912,2016-04-15,3984,2.950000048,2.950000048,0.0,0.209999993,0.25999999,2.440000057,0.0,3,6,88,873,1527,Friday
4319703577,2016-03-29,5643,3.789999962,3.789999962,0.0,0.230000004,0.330000013,3.230000019,0.0,3,8,199,683,1958,Tuesday
4319703577,2016-03-30,9043,6.070000172,6.070000172,0.0,0.25,0.430000007,5.369999886,0.0,4,12,244,702,2141,Wednesday
4319703577,2016-03-31,8144,5.460000038,5.460000038,0.0,0.25,0.610000014,4.610000134,0.0,4,17,247,1125,2129,Thursday
4319703577,2016-04-01,9343,6.269999981,6.269999981,0.0,0.959999979,0.850000024,4.460000038,0.0,14,20,268,654,2216,Friday
4319703577,2016-04-02,8405,5.659999847,5.659999847,0.0,1.129999995,0.189999998,4.340000153,0.0,15,4,257,621,2154,Saturday
4319703577,2016-04-03,8223,5.519999981,5.519999981,0.0,0.800000012,1.50999999,3.210000038,0.0,12,37,257,551,2178,Sunday
4319703577,2016-04-04,10067,6.760000229,6.760000229,0.0,0.360000014,1.419999957,4.96999979,0.0,5,39,313,578,2308,Monday
4319703577,2016-04-05,8359,5.630000114,5.630000114,0.0,0.230000004,0.529999971,4.869999886,0.0,3,14,311,638,2201,Tuesday
4319703577,2016-04-06,10946,7.349999905,7.349999905,0.0,0.540000021,2.089999914,4.71999979,0.0,8,51,308,569,2341,Wednesday
4319703577,2016-04-07,9130,6.150000095,6.150000095,0.0,0.5,0.379999995,5.269999981,0.0,7,11,304,668,2236,Thursday
4319703577,2016-04-08,6544,4.409999847,4.409999847,0.0,0.289999992,0.25999999,3.859999895,0.0,4,6,276,1132,2069,Friday
4319703577,2016-04-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,Saturday
4319703577,2016-04-12,7753,5.199999809,5.199999809,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2115,Tuesday
4319703577,2016-04-13,8204,5.5,5.5,0.0,0.529999971,0.589999974,1.309999943,0.0,8,15,96,1234,2135,Wednesday
